"","branch_office","month_tz","day_tz","day_of_week_tz","hour_tz","tiempodeses","visitor"
"3319",1,11,5,"Saturday",15,861,"true"
"3320",3,11,15,"Tuesday",15,0,"false"
"3321",3,11,13,"Sunday",14,0,"false"
"3322",1,11,30,"Wednesday",15,0,"false"
"3323",1,11,5,"Saturday",20,465,"true"
"3324",1,11,11,"Friday",19,0,"false"
"3325",1,10,30,"Sunday",16,0,"false"
"3326",1,11,3,"Thursday",17,351,"true"
"3327",3,11,12,"Saturday",7,0,"false"
"3328",1,11,11,"Friday",19,60,"false"
"3329",3,11,2,"Wednesday",5,0,"false"
"3330",2,11,14,"Monday",8,305,"true"
"3331",1,11,27,"Sunday",14,8415,"true"
"3332",3,11,4,"Friday",18,0,"false"
"3333",1,11,14,"Monday",17,0,"false"
"3334",1,11,3,"Thursday",13,0,"false"
"3335",1,10,31,"Monday",11,301,"true"
"3336",3,11,16,"Wednesday",19,0,"false"
"3337",3,11,28,"Monday",18,944,"true"
"3338",3,11,8,"Tuesday",16,0,"false"
"3339",1,11,28,"Monday",17,0,"false"
"3340",3,11,27,"Sunday",13,0,"false"
"3341",1,11,11,"Friday",13,5038,"true"
"3342",1,10,27,"Thursday",6,1005,"true"
"3343",3,11,11,"Friday",21,1217,"true"
"3344",1,11,3,"Thursday",13,0,"false"
"3345",3,11,16,"Wednesday",17,504,"true"
"3346",3,11,8,"Tuesday",7,0,"false"
"3347",1,11,13,"Sunday",10,44101,"true"
"3348",3,11,15,"Tuesday",12,0,"false"
"3349",3,11,13,"Sunday",18,11464,"true"
"3350",3,11,4,"Friday",15,0,"false"
"3351",1,11,13,"Sunday",17,0,"false"
"3352",1,10,26,"Wednesday",21,0,"false"
"3353",3,11,19,"Saturday",15,1635,"true"
"3354",3,11,13,"Sunday",16,0,"false"
"3355",3,11,9,"Wednesday",17,0,"false"
"3356",3,11,24,"Thursday",0,0,"false"
"3357",3,11,30,"Wednesday",14,0,"false"
"3358",2,11,14,"Monday",23,33828,"true"
"3359",1,10,29,"Saturday",15,0,"false"
"3360",1,11,3,"Thursday",21,0,"false"
"3361",1,11,29,"Tuesday",10,0,"false"
"3362",1,11,10,"Thursday",0,0,"false"
"3363",3,11,8,"Tuesday",17,0,"false"
"3364",3,11,8,"Tuesday",7,46,"false"
"3365",1,11,5,"Saturday",16,0,"false"
"3366",2,11,17,"Thursday",7,37,"false"
"3367",3,11,15,"Tuesday",11,5456,"true"
"3368",1,11,4,"Friday",7,9300,"true"
"3369",1,11,19,"Saturday",13,17457,"true"
"3370",3,11,5,"Saturday",14,0,"false"
"3371",3,11,15,"Tuesday",9,0,"false"
"3372",3,11,29,"Tuesday",19,1964,"true"
"3373",1,11,6,"Sunday",10,0,"false"
"3374",1,11,12,"Saturday",10,0,"false"
"3375",3,11,15,"Tuesday",13,9900,"true"
"3376",1,10,31,"Monday",18,4689,"true"
"3377",2,11,6,"Sunday",13,868,"true"
"3378",1,11,7,"Monday",20,0,"false"
"3379",3,11,9,"Wednesday",10,1125,"true"
"3380",1,11,2,"Wednesday",17,0,"false"
"3381",1,11,2,"Wednesday",3,0,"false"
"3382",3,11,16,"Wednesday",11,498,"true"
"3383",1,10,28,"Friday",10,25689,"true"
"3384",1,11,15,"Tuesday",14,413,"true"
"3385",3,11,29,"Tuesday",18,0,"false"
"3386",1,11,16,"Wednesday",15,0,"false"
"3387",2,11,5,"Saturday",15,0,"false"
"3388",1,11,8,"Tuesday",19,0,"false"
"3389",3,11,7,"Monday",21,0,"false"
"3390",1,11,14,"Monday",12,4118,"true"
"3391",3,11,29,"Tuesday",6,0,"false"
"3392",1,11,1,"Tuesday",8,0,"false"
"3393",3,11,5,"Saturday",14,0,"false"
"3394",1,11,5,"Saturday",23,0,"false"
"3395",1,11,15,"Tuesday",23,0,"false"
"3396",3,11,3,"Thursday",22,1478,"true"
"3397",1,11,4,"Friday",19,0,"false"
"3398",1,10,28,"Friday",15,0,"false"
"3399",1,11,9,"Wednesday",10,24782,"true"
"3400",1,10,27,"Thursday",10,3005,"true"
"3401",1,11,30,"Wednesday",16,421,"true"
"3402",1,10,28,"Friday",10,819,"true"
"3403",1,11,9,"Wednesday",17,0,"false"
"3404",1,10,27,"Thursday",19,0,"false"
"3405",1,11,8,"Tuesday",21,0,"false"
"3406",1,11,4,"Friday",18,49,"true"
"3407",3,11,16,"Wednesday",6,0,"false"
"3408",3,11,14,"Monday",20,0,"false"
"3409",3,11,7,"Monday",20,0,"false"
"3410",1,11,9,"Wednesday",6,123,"true"
"3411",3,11,6,"Sunday",19,3463,"true"
"3412",3,11,5,"Saturday",21,1616,"true"
"3413",3,11,27,"Sunday",22,0,"false"
"3414",1,11,16,"Wednesday",16,0,"false"
"3415",1,10,29,"Saturday",11,0,"false"
"3416",3,11,23,"Wednesday",18,0,"false"
"3417",2,11,5,"Saturday",13,0,"false"
"3418",1,11,7,"Monday",13,4911,"true"
"3419",1,10,30,"Sunday",15,6812,"true"
"3420",1,11,28,"Monday",23,32,"false"
"3421",1,11,8,"Tuesday",13,0,"false"
"3422",1,11,6,"Sunday",12,1537,"true"
"3423",3,11,27,"Sunday",21,2,"false"
"3424",3,11,9,"Wednesday",19,0,"false"
"3425",1,11,5,"Saturday",11,871,"true"
"3426",1,10,31,"Monday",10,4530,"true"
"3427",1,10,24,"Monday",20,729,"true"
"3428",1,11,8,"Tuesday",20,0,"false"
"3429",1,11,10,"Thursday",0,29144,"true"
"3430",3,11,5,"Saturday",11,0,"false"
"3431",3,11,24,"Thursday",15,2955,"true"
"3432",1,11,13,"Sunday",11,64,"false"
"3433",1,11,14,"Monday",8,0,"false"
"3434",1,10,26,"Wednesday",16,0,"false"
"3435",3,11,14,"Monday",15,0,"false"
"3436",3,11,14,"Monday",18,0,"false"
"3437",1,11,3,"Thursday",13,0,"false"
"3438",3,11,7,"Monday",7,0,"false"
"3439",3,11,15,"Tuesday",19,71,"true"
"3440",1,11,15,"Tuesday",14,0,"false"
"3441",2,11,11,"Friday",21,21521,"true"
"3442",3,11,2,"Wednesday",17,0,"false"
"3443",1,11,11,"Friday",21,0,"false"
"3444",3,11,6,"Sunday",16,0,"false"
"3445",1,11,10,"Thursday",8,3661,"true"
"3446",3,11,4,"Friday",8,7735,"true"
"3447",1,11,10,"Thursday",16,0,"false"
"3448",1,11,7,"Monday",10,0,"false"
"3449",3,11,27,"Sunday",14,0,"false"
"3450",1,11,17,"Thursday",10,15,"false"
"3451",3,11,28,"Monday",17,70,"false"
"3452",1,11,4,"Friday",10,2750,"true"
"3453",1,10,30,"Sunday",1,2938,"true"
"3454",3,11,9,"Wednesday",9,0,"false"
"3455",2,11,15,"Tuesday",18,0,"false"
"3456",2,11,8,"Tuesday",23,0,"false"
"3457",3,11,2,"Wednesday",10,0,"false"
"3458",1,11,6,"Sunday",15,479,"true"
"3459",1,11,11,"Friday",17,0,"false"
"3460",1,11,7,"Monday",8,0,"false"
"3461",1,11,7,"Monday",21,21845,"true"
"3462",1,11,2,"Wednesday",18,0,"false"
"3463",3,11,7,"Monday",22,0,"false"
"3464",1,11,3,"Thursday",12,4733,"true"
"3465",1,11,7,"Monday",18,0,"false"
"3466",1,11,30,"Wednesday",14,5874,"true"
"3467",1,11,27,"Sunday",14,38906,"true"
"3468",3,11,29,"Tuesday",17,0,"false"
"3469",1,11,8,"Tuesday",20,21797,"true"
"3470",3,11,14,"Monday",14,46,"false"
"3471",3,11,13,"Sunday",15,0,"false"
"3472",1,11,24,"Thursday",10,0,"false"
"3473",1,11,4,"Friday",17,3131,"true"
"3474",1,11,7,"Monday",13,0,"false"
"3475",1,10,27,"Thursday",13,20,"false"
"3476",3,11,9,"Wednesday",11,0,"false"
"3477",1,11,28,"Monday",23,0,"false"
"3478",1,11,15,"Tuesday",12,0,"false"
"3479",3,11,19,"Saturday",13,0,"false"
"3480",1,11,28,"Monday",13,0,"false"
"3481",3,11,8,"Tuesday",13,0,"false"
"3482",3,11,30,"Wednesday",13,0,"false"
"3483",1,10,31,"Monday",20,0,"false"
"3484",1,11,28,"Monday",14,0,"false"
"3485",3,11,30,"Wednesday",9,3020,"true"
"3486",1,11,5,"Saturday",18,4504,"true"
"3487",1,11,7,"Monday",12,1069,"true"
"3488",1,10,26,"Wednesday",14,0,"false"
"3489",1,11,7,"Monday",17,0,"false"
"3490",1,11,16,"Wednesday",9,0,"false"
"3491",1,11,2,"Wednesday",23,1408,"true"
"3492",1,11,29,"Tuesday",14,3,"false"
"3493",3,11,30,"Wednesday",3,0,"false"
"3494",3,11,2,"Wednesday",18,3009,"true"
"3495",1,11,29,"Tuesday",16,26907,"true"
"3496",3,11,15,"Tuesday",13,0,"false"
"3497",1,11,4,"Friday",18,183,"true"
"3498",3,11,12,"Saturday",10,0,"false"
"3499",1,11,6,"Sunday",23,0,"false"
"3500",3,11,29,"Tuesday",22,0,"false"
"3501",1,10,24,"Monday",17,1397,"true"
"3502",3,11,23,"Wednesday",18,0,"false"
"3503",3,11,12,"Saturday",23,154,"true"
"3504",2,11,11,"Friday",15,4918,"true"
"3505",1,11,5,"Saturday",19,19,"false"
"3506",3,11,13,"Sunday",0,0,"false"
"3507",3,11,30,"Wednesday",7,45,"false"
"3508",1,11,9,"Wednesday",19,0,"false"
"3509",3,11,2,"Wednesday",11,7073,"true"
"3510",3,11,16,"Wednesday",16,0,"false"
"3511",1,10,31,"Monday",13,0,"false"
"3512",2,11,6,"Sunday",13,15431,"true"
"3513",3,11,6,"Sunday",14,0,"false"
"3514",3,11,12,"Saturday",13,2269,"true"
"3515",1,10,28,"Friday",19,25,"false"
"3516",3,11,19,"Saturday",13,804,"true"
"3517",1,11,24,"Thursday",12,0,"false"
"3518",3,11,6,"Sunday",12,7760,"true"
"3519",3,11,5,"Saturday",5,0,"false"
"3520",3,11,14,"Monday",13,214,"true"
"3521",3,11,10,"Thursday",9,0,"false"
"3522",1,11,4,"Friday",20,407,"true"
"3523",3,11,13,"Sunday",21,0,"false"
"3524",1,10,31,"Monday",15,0,"false"
"3525",3,11,10,"Thursday",13,0,"false"
"3526",1,11,13,"Sunday",12,2563,"true"
"3527",1,11,16,"Wednesday",10,0,"false"
"3528",2,11,12,"Saturday",20,5441,"true"
"3529",1,11,27,"Sunday",13,0,"false"
"3530",1,11,8,"Tuesday",14,33,"false"
"3531",2,11,3,"Thursday",18,6387,"true"
"3532",1,10,30,"Sunday",18,253,"true"
"3533",1,11,5,"Saturday",16,0,"false"
"3534",1,10,30,"Sunday",1,624,"true"
"3535",1,10,27,"Thursday",13,0,"false"
"3536",1,10,31,"Monday",17,0,"false"
"3537",1,11,16,"Wednesday",20,0,"false"
"3538",2,11,5,"Saturday",21,3043,"true"
"3539",2,11,10,"Thursday",16,0,"false"
"3540",2,11,16,"Wednesday",0,0,"false"
"3541",1,11,27,"Sunday",14,0,"false"
"3542",3,11,3,"Thursday",7,0,"false"
"3543",3,11,9,"Wednesday",11,0,"false"
"3544",1,11,24,"Thursday",9,17072,"true"
"3545",3,11,4,"Friday",6,0,"false"
"3546",3,11,15,"Tuesday",21,554,"true"
"3547",1,11,13,"Sunday",14,0,"false"
"3548",1,10,31,"Monday",8,0,"false"
"3549",3,11,9,"Wednesday",9,0,"false"
"3550",1,11,10,"Thursday",16,34,"false"
"3551",3,11,17,"Thursday",14,30583,"true"
"3552",1,10,25,"Tuesday",23,0,"false"
"3553",3,11,8,"Tuesday",8,599,"true"
"3554",3,11,15,"Tuesday",17,0,"false"
"3555",1,10,27,"Thursday",16,4412,"true"
"3556",3,11,10,"Thursday",16,0,"false"
"3557",1,11,2,"Wednesday",2,0,"false"
"3558",2,11,28,"Monday",14,22,"false"
"3559",1,11,8,"Tuesday",21,0,"false"
"3560",2,11,14,"Monday",11,0,"false"
"3561",3,11,8,"Tuesday",9,0,"false"
"3562",3,11,12,"Saturday",18,0,"false"
"3563",1,11,14,"Monday",16,324,"true"
"3564",1,10,29,"Saturday",12,1298,"true"
"3565",1,10,28,"Friday",17,0,"false"
"3566",1,11,7,"Monday",7,0,"false"
"3567",1,10,30,"Sunday",3,0,"false"
"3568",1,11,6,"Sunday",15,0,"false"
"3569",1,11,16,"Wednesday",10,0,"false"
"3570",3,11,2,"Wednesday",13,0,"false"
"3571",2,11,29,"Tuesday",18,2858,"true"
"3572",1,11,13,"Sunday",18,0,"false"
"3573",3,11,13,"Sunday",18,0,"false"
"3574",3,11,4,"Friday",22,8774,"true"
"3575",3,11,13,"Sunday",11,0,"false"
"3576",3,11,7,"Monday",20,364,"true"
"3577",1,11,8,"Tuesday",17,17308,"true"
"3578",1,11,4,"Friday",6,19,"false"
"3579",1,11,6,"Sunday",14,0,"false"
"3580",3,11,17,"Thursday",7,0,"false"
"3581",3,11,9,"Wednesday",20,687,"true"
"3582",3,11,30,"Wednesday",12,229,"true"
"3583",3,11,15,"Tuesday",17,3279,"true"
"3584",3,11,24,"Thursday",14,0,"false"
"3585",1,10,27,"Thursday",18,1029,"true"
"3586",1,11,23,"Wednesday",14,0,"false"
"3587",1,10,28,"Friday",18,0,"false"
"3588",2,11,29,"Tuesday",9,0,"false"
"3589",3,11,9,"Wednesday",15,0,"false"
"3590",2,11,9,"Wednesday",16,3300,"true"
"3591",1,11,12,"Saturday",1,0,"false"
"3592",1,10,26,"Wednesday",15,13,"false"
"3593",3,11,28,"Monday",8,0,"false"
"3594",1,11,1,"Tuesday",9,20,"false"
"3595",1,11,12,"Saturday",23,161,"true"
"3596",3,11,28,"Monday",18,1387,"true"
"3597",1,11,13,"Sunday",19,0,"false"
"3598",3,11,28,"Monday",5,738,"true"
"3599",2,11,13,"Sunday",17,28,"false"
"3600",1,11,13,"Sunday",20,0,"false"
"3601",1,11,7,"Monday",18,0,"false"
"3602",1,11,1,"Tuesday",17,0,"false"
"3603",1,11,2,"Wednesday",14,0,"false"
"3604",3,11,11,"Friday",13,1653,"true"
"3605",3,11,10,"Thursday",6,254,"true"
"3606",1,11,1,"Tuesday",18,0,"false"
"3607",1,11,3,"Thursday",15,7336,"true"
"3608",3,11,15,"Tuesday",16,0,"false"
"3609",1,11,4,"Friday",19,0,"false"
"3610",1,11,12,"Saturday",22,2030,"true"
"3611",1,11,13,"Sunday",12,58,"false"
"3612",1,11,29,"Tuesday",12,48374,"true"
"3613",1,11,24,"Thursday",4,0,"false"
"3614",1,11,9,"Wednesday",14,124,"true"
"3615",3,11,17,"Thursday",7,8,"false"
"3616",1,11,4,"Friday",8,7138,"true"
"3617",1,10,26,"Wednesday",20,6107,"true"
"3618",3,11,12,"Saturday",19,122,"true"
"3619",1,10,28,"Friday",19,0,"false"
"3620",1,11,5,"Saturday",13,0,"false"
"3621",2,11,7,"Monday",8,2900,"true"
"3622",1,11,17,"Thursday",15,272,"true"
"3623",1,11,16,"Wednesday",23,0,"false"
"3624",1,11,8,"Tuesday",17,120,"true"
"3625",3,11,13,"Sunday",10,0,"false"
"3626",1,10,28,"Friday",14,0,"false"
"3627",1,10,30,"Sunday",21,0,"false"
"3628",1,10,26,"Wednesday",21,0,"false"
"3629",1,11,3,"Thursday",12,12438,"true"
"3630",1,10,29,"Saturday",1,0,"false"
"3631",1,11,16,"Wednesday",15,0,"false"
"3632",1,11,2,"Wednesday",15,0,"false"
"3633",3,11,28,"Monday",21,0,"false"
"3634",3,11,7,"Monday",11,0,"false"
"3635",3,11,3,"Thursday",8,0,"false"
"3636",1,11,11,"Friday",14,23978,"true"
"3637",1,11,7,"Monday",9,386,"true"
"3638",2,11,14,"Monday",6,23288,"true"
"3639",1,10,29,"Saturday",12,0,"false"
"3640",3,11,13,"Sunday",14,0,"false"
"3641",2,11,8,"Tuesday",17,3819,"true"
"3642",1,11,15,"Tuesday",20,0,"false"
"3643",2,11,8,"Tuesday",17,601,"true"
"3644",1,11,1,"Tuesday",20,6237,"true"
"3645",1,10,29,"Saturday",18,8984,"true"
"3646",3,11,17,"Thursday",16,0,"false"
"3647",3,11,9,"Wednesday",16,0,"false"
"3648",1,10,31,"Monday",13,155,"true"
"3649",3,11,2,"Wednesday",2,0,"false"
"3650",1,11,4,"Friday",8,0,"false"
"3651",1,11,5,"Saturday",20,0,"false"
"3652",3,11,17,"Thursday",16,0,"false"
"3653",2,11,12,"Saturday",16,4724,"true"
"3654",3,11,10,"Thursday",17,0,"false"
"3655",3,11,8,"Tuesday",19,0,"false"
"3656",2,11,12,"Saturday",20,1607,"true"
"3657",1,11,24,"Thursday",5,0,"false"
"3658",2,11,10,"Thursday",16,4405,"true"
"3659",1,11,9,"Wednesday",18,0,"false"
"3660",2,11,23,"Wednesday",22,34837,"true"
"3661",3,11,16,"Wednesday",19,255,"true"
"3662",2,11,3,"Thursday",9,0,"false"
"3663",3,11,30,"Wednesday",4,0,"false"
"3664",1,11,2,"Wednesday",23,21860,"true"
"3665",3,11,12,"Saturday",1,0,"false"
"3666",2,11,10,"Thursday",7,0,"false"
"3667",1,11,8,"Tuesday",16,0,"false"
"3668",3,11,8,"Tuesday",18,0,"false"
"3669",3,11,13,"Sunday",19,590,"true"
"3670",3,11,28,"Monday",14,0,"false"
"3671",1,10,26,"Wednesday",16,46,"false"
"3672",1,11,11,"Friday",14,0,"false"
"3673",3,11,23,"Wednesday",19,1320,"true"
"3674",1,11,7,"Monday",12,0,"false"
"3675",3,11,13,"Sunday",15,0,"false"
"3676",1,11,3,"Thursday",8,1983,"true"
"3677",1,11,23,"Wednesday",19,0,"false"
"3678",3,11,3,"Thursday",19,37,"false"
"3679",2,11,16,"Wednesday",21,8749,"true"
"3680",3,11,5,"Saturday",12,0,"false"
"3681",1,11,17,"Thursday",16,30,"false"
"3682",3,11,13,"Sunday",20,28947,"true"
"3683",2,11,15,"Tuesday",13,102,"true"
"3684",1,11,8,"Tuesday",20,1676,"true"
"3685",3,11,29,"Tuesday",9,0,"false"
"3686",3,11,12,"Saturday",11,185,"true"
"3687",1,10,26,"Wednesday",14,2830,"true"
"3688",1,11,3,"Thursday",16,0,"false"
"3689",1,11,12,"Saturday",17,0,"false"
"3690",1,10,31,"Monday",7,194,"true"
"3691",3,11,8,"Tuesday",8,0,"false"
"3692",3,11,12,"Saturday",18,743,"true"
"3693",1,11,24,"Thursday",11,29066,"true"
"3694",3,11,14,"Monday",14,0,"false"
"3695",1,11,1,"Tuesday",10,0,"false"
"3696",1,11,11,"Friday",14,0,"false"
"3697",3,11,9,"Wednesday",8,0,"false"
"3698",1,11,4,"Friday",8,0,"false"
"3699",3,11,29,"Tuesday",22,0,"false"
"3700",3,11,3,"Thursday",7,0,"false"
"3701",1,11,19,"Saturday",14,0,"false"
"3702",3,11,7,"Monday",18,0,"false"
"3703",3,11,6,"Sunday",20,355,"true"
"3704",1,11,12,"Saturday",16,143,"true"
"3705",2,11,8,"Tuesday",19,21802,"true"
"3706",1,11,3,"Thursday",12,0,"false"
"3707",1,11,15,"Tuesday",23,0,"false"
"3708",1,10,31,"Monday",12,7426,"true"
"3709",3,11,24,"Thursday",16,0,"false"
"3710",1,10,28,"Friday",13,1281,"true"
"3711",1,11,3,"Thursday",19,1631,"true"
"3712",2,11,23,"Wednesday",16,0,"false"
"3713",1,10,30,"Sunday",2,21,"false"
"3714",1,11,16,"Wednesday",18,0,"false"
"3715",1,10,29,"Saturday",9,120,"true"
"3716",1,11,7,"Monday",19,0,"false"
"3717",1,10,28,"Friday",0,0,"false"
"3718",2,11,17,"Thursday",14,0,"false"
"3719",3,11,27,"Sunday",16,0,"false"
"3720",3,11,12,"Saturday",15,0,"false"
"3721",3,11,12,"Saturday",17,0,"false"
"3722",1,11,11,"Friday",22,4333,"true"
"3723",1,11,7,"Monday",11,0,"false"
"3724",1,11,1,"Tuesday",9,0,"false"
"3725",1,11,23,"Wednesday",23,0,"false"
"3726",1,11,5,"Saturday",13,382,"true"
"3727",3,11,24,"Thursday",4,62635,"true"
"3728",3,11,23,"Wednesday",17,0,"false"
"3729",3,11,8,"Tuesday",20,0,"false"
"3730",3,11,2,"Wednesday",10,0,"false"
"3731",3,11,3,"Thursday",23,21791,"true"
"3732",1,10,29,"Saturday",12,101,"true"
"3733",3,11,2,"Wednesday",18,57,"false"
"3734",2,11,28,"Monday",13,329,"true"
"3735",1,11,27,"Sunday",17,1471,"true"
"3736",3,11,14,"Monday",9,0,"false"
"3737",1,11,14,"Monday",20,41,"false"
"3738",1,11,19,"Saturday",15,15994,"true"
"3739",3,11,7,"Monday",19,0,"false"
"3740",1,11,1,"Tuesday",14,0,"false"
"3741",1,10,30,"Sunday",23,168,"true"
"3742",1,10,26,"Wednesday",18,0,"false"
"3743",1,10,27,"Thursday",22,6314,"true"
"3744",1,11,9,"Wednesday",14,0,"false"
"3745",1,11,15,"Tuesday",21,0,"false"
"3746",1,10,28,"Friday",16,260,"true"
"3747",3,11,16,"Wednesday",7,0,"false"
"3748",2,11,4,"Friday",18,0,"false"
"3749",3,11,9,"Wednesday",10,7,"false"
"3750",3,11,3,"Thursday",18,18067,"true"
"3751",1,11,23,"Wednesday",21,0,"false"
"3752",1,11,15,"Tuesday",10,0,"false"
"3753",1,10,30,"Sunday",16,0,"false"
"3754",2,11,24,"Thursday",15,12,"false"
"3755",1,11,10,"Thursday",15,0,"false"
"3756",1,10,28,"Friday",12,0,"false"
"3757",1,11,15,"Tuesday",20,0,"false"
"3758",1,11,8,"Tuesday",9,90,"true"
"3759",1,11,12,"Saturday",22,0,"false"
"3760",1,11,29,"Tuesday",16,31,"false"
"3761",3,11,7,"Monday",8,0,"false"
"3762",2,11,29,"Tuesday",13,1251,"true"
"3763",1,11,24,"Thursday",6,0,"false"
"3764",3,11,24,"Thursday",17,2608,"true"
"3765",2,11,9,"Wednesday",8,891,"true"
"3766",3,11,13,"Sunday",2,0,"false"
"3767",1,11,6,"Sunday",13,0,"false"
"3768",3,11,24,"Thursday",8,0,"false"
"3769",1,11,5,"Saturday",14,105,"true"
"3770",1,11,27,"Sunday",15,615,"true"
"3771",1,10,27,"Thursday",22,0,"false"
"3772",3,11,12,"Saturday",4,0,"false"
"3773",3,11,16,"Wednesday",9,0,"false"
"3774",1,10,27,"Thursday",23,0,"false"
"3775",1,11,4,"Friday",17,1743,"true"
"3776",1,11,14,"Monday",17,25,"false"
"3777",3,11,30,"Wednesday",14,5550,"true"
"3778",3,11,3,"Thursday",19,0,"false"
"3779",1,11,8,"Tuesday",11,0,"false"
"3780",1,11,9,"Wednesday",16,0,"false"
"3781",1,11,30,"Wednesday",10,0,"false"
"3782",1,11,8,"Tuesday",13,0,"false"
"3783",3,11,9,"Wednesday",13,0,"false"
"3784",1,10,30,"Sunday",12,501,"true"
"3785",3,11,13,"Sunday",0,882,"true"
"3786",1,10,29,"Saturday",16,815,"true"
"3787",1,10,27,"Thursday",17,0,"false"
"3788",1,11,24,"Thursday",15,19151,"true"
"3789",3,11,12,"Saturday",19,117,"true"
"3790",3,11,14,"Monday",20,0,"false"
"3791",3,11,28,"Monday",22,171,"true"
"3792",1,11,3,"Thursday",9,0,"false"
"3793",1,11,24,"Thursday",13,0,"false"
"3794",1,11,6,"Sunday",13,69,"false"
"3795",1,11,29,"Tuesday",19,2693,"true"
"3796",3,11,11,"Friday",19,0,"false"
"3797",1,10,31,"Monday",20,362,"true"
"3798",3,11,6,"Sunday",13,0,"false"
"3799",1,11,5,"Saturday",1,0,"false"
"3800",1,11,9,"Wednesday",0,0,"false"
"3801",1,11,9,"Wednesday",19,40,"false"
"3802",1,10,29,"Saturday",14,0,"false"
"3803",3,11,29,"Tuesday",8,933,"true"
"3804",2,11,13,"Sunday",0,2423,"true"
"3805",3,11,27,"Sunday",23,0,"false"
"3806",1,11,24,"Thursday",13,1754,"true"
"3807",3,11,15,"Tuesday",18,12,"false"
"3808",1,11,3,"Thursday",21,1015,"true"
"3809",1,11,13,"Sunday",7,62620,"true"
"3810",1,11,15,"Tuesday",17,480,"true"
"3811",3,11,7,"Monday",10,0,"false"
"3812",2,11,6,"Sunday",17,1680,"true"
"3813",3,11,10,"Thursday",7,0,"false"
"3814",3,11,29,"Tuesday",7,0,"false"
"3815",3,11,28,"Monday",8,0,"false"
"3816",1,11,14,"Monday",13,0,"false"
"3817",1,11,15,"Tuesday",2,7477,"true"
"3818",1,11,13,"Sunday",13,268,"true"
"3819",1,10,26,"Wednesday",17,0,"false"
"3820",3,11,16,"Wednesday",8,0,"false"
"3821",1,11,3,"Thursday",12,0,"false"
"3822",1,10,29,"Saturday",20,254,"true"
"3823",1,11,13,"Sunday",13,0,"false"
"3824",1,11,9,"Wednesday",23,4877,"true"
"3825",3,11,4,"Friday",5,0,"false"
"3826",3,11,14,"Monday",6,0,"false"
"3827",2,11,11,"Friday",12,9231,"true"
"3828",2,11,14,"Monday",11,163,"true"
"3829",2,11,8,"Tuesday",3,64416,"true"
"3830",1,11,6,"Sunday",14,0,"false"
"3831",1,11,14,"Monday",2,0,"false"
"3832",1,10,28,"Friday",14,0,"false"
"3833",1,10,26,"Wednesday",15,0,"false"
"3834",1,10,26,"Wednesday",16,34,"false"
"3835",1,11,2,"Wednesday",16,544,"true"
"3836",1,11,5,"Saturday",17,15,"false"
"3837",3,11,9,"Wednesday",20,0,"false"
"3838",3,11,23,"Wednesday",21,0,"false"
"3839",1,10,29,"Saturday",12,0,"false"
"3840",1,10,29,"Saturday",17,50,"true"
"3841",3,11,19,"Saturday",17,0,"false"
"3842",1,10,26,"Wednesday",14,0,"false"
"3843",3,11,19,"Saturday",14,1187,"true"
"3844",1,11,3,"Thursday",8,0,"false"
"3845",1,11,15,"Tuesday",21,0,"false"
"3846",1,11,3,"Thursday",18,0,"false"
"3847",3,11,11,"Friday",21,0,"false"
"3848",2,11,5,"Saturday",0,0,"false"
"3849",1,11,17,"Thursday",13,0,"false"
"3850",3,11,4,"Friday",20,304,"true"
"3851",1,10,27,"Thursday",20,0,"false"
"3852",1,11,29,"Tuesday",11,425,"true"
"3853",1,11,11,"Friday",15,155,"true"
"3854",3,11,9,"Wednesday",20,185,"true"
"3855",3,11,6,"Sunday",20,9788,"true"
"3856",3,11,23,"Wednesday",21,379,"true"
"3857",1,10,30,"Sunday",15,682,"true"
"3858",1,11,28,"Monday",19,0,"false"
"3859",1,11,28,"Monday",13,0,"false"
"3860",1,11,14,"Monday",7,0,"false"
"3861",3,11,16,"Wednesday",20,34,"false"
"3862",1,10,26,"Wednesday",19,0,"false"
"3863",3,11,29,"Tuesday",14,2260,"true"
"3864",1,11,6,"Sunday",18,75,"false"
"3865",1,10,30,"Sunday",8,840,"true"
"3866",3,11,24,"Thursday",17,8120,"true"
"3867",2,11,5,"Saturday",16,0,"false"
"3868",2,11,4,"Friday",11,65,"false"
"3869",3,11,16,"Wednesday",0,33,"false"
"3870",3,11,30,"Wednesday",15,5967,"true"
"3871",3,11,11,"Friday",14,0,"false"
"3872",1,11,14,"Monday",11,20,"false"
"3873",1,11,8,"Tuesday",7,64404,"true"
"3874",2,11,3,"Thursday",13,1446,"true"
"3875",3,11,12,"Saturday",23,9559,"true"
"3876",3,11,2,"Wednesday",9,0,"false"
"3877",3,11,16,"Wednesday",18,0,"false"
"3878",1,10,28,"Friday",15,2295,"true"
"3879",3,11,16,"Wednesday",16,0,"false"
"3880",3,11,19,"Saturday",17,499,"true"
"3881",3,11,5,"Saturday",13,0,"false"
"3882",2,11,3,"Thursday",21,4040,"true"
"3883",1,10,26,"Wednesday",22,9,"false"
"3884",1,11,4,"Friday",13,0,"false"
"3885",3,11,28,"Monday",7,2640,"true"
"3886",3,11,19,"Saturday",17,0,"false"
"3887",1,11,3,"Thursday",18,0,"false"
"3888",3,11,24,"Thursday",13,0,"false"
"3889",3,11,11,"Friday",13,201,"true"
"3890",3,11,24,"Thursday",11,372,"true"
"3891",1,10,30,"Sunday",20,331,"true"
